Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2021-12-18T03:35:43+1100,Trade,BUY_TO_OPEN,NVDA  220121C00355000,Equity Option,Bought 1 NVDA 01/21/22 Call 355.00 @ 3.41,-341.00,1,-341.00,-1.00,-0.12,100,NVDA,NVDA,1/22/22,355.0,CALL,189594752
2021-12-18T02:43:21+1100,Trade,SELL_TO_CLOSE,SPY   211217P00460000,Equity Option,Sold 1 SPY 12/17/21 Put 460.00 @ 1.29,129.00,1,129.00,0.00,-0.132,100,SPY,SPY,12/18/21,460.0,PUT,189558148
2021-12-17T09:00:00+1100,Receive Deliver,,AVPT  211217P00008000,Equity Option,Removal of option due to assignment,0.00,2,0.00,--,0.00,100,AVPT,AVPT,12/18/21,8.0,PUT,
2021-12-17T09:00:00+1100,Receive Deliver,BUY_TO_OPEN,AVPT,Equity,Buy to Open 200 AVPT @ 8.00,"-1,600.00",200,-8.00,--,-5.00,,,,,,,
2021-12-17T09:00:00+1100,Money Movement,,,,INTEREST ON CREDIT BALANCE,0.24,0,,--,0.00,,,,,,,
2021-12-17T09:00:00+1100,Money Movement,,,,Wire Funds Received,"9,313.19",0,,--,0.00,,,,,,,
2021-12-17T07:55:46+1100,Trade,SELL_TO_CLOSE,SPY   211231C00480000,Equity Option,Sold 3 SPY 12/31/21 Call 480.00 @ 0.61,183.00,3,61.00,0.00,-0.376,100,SPY,SPY,1/01/22,480.0,CALL,189448805
2021-12-17T07:55:41+1100,Trade,BUY_TO_OPEN,SPY   211217P00460000,Equity Option,Bought 1 SPY 12/17/21 Put 460.00 @ 0.83,-83.00,1,-83.00,-1.00,-0.12,100,SPY,SPY,12/18/21,460.0,PUT,189448402
2021-12-17T07:07:45+1100,Trade,BUY_TO_OPEN,PLTR,Equity,Bought 20 PLTR @ 18.20,-363.98,20,-18.20,0.00,-0.016,,,,,,,189424040
2021-12-17T01:30:00+1100,Trade,SELL_TO_OPEN,NNDM  220121P00005000,Equity Option,Sold 8 NNDM 01/21/22 Put 5.00 @ 0.92,736.00,8,92.00,-8.00,-0.996,100,NNDM,NNDM,1/22/22,5.0,PUT,188726945
2021-12-17T01:30:00+1100,Trade,BUY_TO_CLOSE,NNDM  211217P00005000,Equity Option,Bought 8 NNDM 12/17/21 Put 5.00 @ 0.76,-608.00,8,-76.00,0.00,-0.97,100,NNDM,NNDM,12/18/21,5.0,PUT,188726945
2021-12-16T03:24:00+1100,Trade,SELL_TO_OPEN,HIMX  220121P00010000,Equity Option,Sold 1 HIMX 01/21/22 Put 10.00 @ 0.47,47.00,1,47.00,-1.00,-0.132,100,HIMX,HIMX,1/22/22,10.0,PUT,188261365
2021-12-16T01:45:26+1100,Trade,BUY_TO_OPEN,AAPL  211231C00200000,Equity Option,Bought 4 AAPL 12/31/21 Call 200.00 @ 0.29,-116.00,4,-29.00,-4.00,-0.49,100,AAPL,AAPL,1/01/22,200.0,CALL,188917021
2021-12-15T06:21:05+1100,Trade,BUY_TO_OPEN,SPY   211231C00480000,Equity Option,Bought 1 SPY 12/31/21 Call 480.00 @ 0.40,-40.00,1,-40.00,-1.00,-0.12,100,SPY,SPY,1/01/22,480.0,CALL,188919150
